client_id,Loan Type,Loan Amount,Type of city,Gender,Age,Marital Status,Qualification,Employment,Loan Entity,No. of Loans,Debt,Loan Term,Annual_Income,Defaulting Payment Status,Monthly EMI,Payment_History_Monthly,Intrest Rate (Anual),Debt (Approx Anual Debt Amount),Debt to Income Ratio,Assets,credit_score,Segment
105602,3,1670907,1,0,44,0,2,0,1,3,1,36,20206469,0,46414.1,46414.1,16.95,7539491,0.373122637,3,3.1732549241958585,Low
110898,1,167316,3,1,37,0,0,1,1,0,0,24,3073514,0,6971.5,5577.2,19.29,0,0.0,1,6.345354221420316,Excellent
104317,3,924218,1,0,39,0,0,2,1,1,2,60,17242577,0,15403.6,15403.6,18.77,11221421,0.65079721,3,3.2224793429783043,Low
106993,3,2461112,1,0,43,2,0,2,1,2,3,18,56537171,0,136728.4,136728.4,22.39,60680154,1.073278921,3,3.498539014861765,Low
101967,1,490384,1,1,32,0,3,1,0,2,0,60,7085594,0,8173.1,6538.5,10.22,0,0.0,3,4.132995972391798,Low
103788,0,279512,1,1,23,0,2,2,2,3,1,48,1670748,0,5823.2,5823.2,15.39,273993,0.163994171,3,5.759557256582579,Excellent
111113,1,281275,2,1,30,0,2,1,3,2,2,3,5485485,0,93758.3,93758.3,8.03,3499924,0.638033615,3,7.3456284754736325,Good
105511,1,351564,1,1,27,2,4,1,2,1,2,24,4618784,0,14648.5,14648.5,12.0,3516444,0.761335382,3,6.17903888493063,Excellent
105276,3,889925,1,1,40,1,1,0,1,0,0,60,18277315,0,14832.1,7416.0,15.51,0,0.0,4,6.586902594507432,Excellent
105650,1,80667,1,1,30,1,2,0,2,1,3,24,507726,0,3361.1,3361.1,17.28,538481,1.060574164,0,6.433573588692091,Excellent
108992,3,558803,3,1,43,1,0,1,3,0,2,72,655189,1,7761.2,7761.2,7.95,426420,0.650835221,5,8.92831725071259,Good
103178,1,250048,3,0,45,1,3,1,2,0,1,60,1934590,0,4167.5,4167.5,15.88,224192,0.115886044,5,3.62358687848611,Low
111168,0,157496,3,1,42,1,3,1,3,2,2,48,848927,0,3281.2,2624.9,13.18,646495,0.761544038,5,7.405872320154369,Good
104812,3,220359,2,1,25,0,4,2,1,1,2,12,4014495,0,18363.2,9181.6,19.23,2322155,0.578442687,1,7.1306206925951185,Good
104427,1,264288,1,1,31,0,4,1,2,1,2,12,3448060,0,22024.0,22024.0,10.43,2087436,0.605394383,3,6.0934599339396645,Excellent
110518,2,179203,1,1,36,1,3,1,1,1,2,36,1786946,0,4977.9,3982.3,22.12,981470,0.549244253,1,6.294737727771256,Excellent
103889,4,6883877,1,1,48,0,4,2,1,1,2,36,19607366,0,191218.8,191218.8,20.84,11649066,0.594116835,3,7.8022237869577165,Good
103393,1,92984,4,0,39,0,1,1,3,1,1,12,569235,0,7748.7,7748.7,10.23,146390,0.257169912,0,4.698991548691627,Excellent
108006,0,132950,2,1,40,0,1,1,1,2,0,60,3095096,0,2215.8,2215.8,15.68,0,0.0,3,5.176864507066259,Excellent
109055,3,782106,3,1,30,1,5,1,1,2,2,60,4651163,0,13035.1,10428.1,20.6,2548635,0.547956466,5,7.626530226272097,Good
107565,3,463710,2,1,34,0,5,2,2,0,2,24,6916852,1,19321.2,19321.2,10.55,4043215,0.584545547,5,7.681790706241223,Good
110067,0,74702,3,1,38,1,2,1,1,0,2,36,1546621,0,2075.1,2075.1,28.85,1090943,0.705371913,1,6.240760968590116,Excellent
107646,0,114024,2,1,39,1,1,1,3,1,0,36,910378,0,3167.3,3167.3,10.41,0,0.0,1,6.868790668587657,Good
107285,4,6161795,1,1,44,1,4,2,1,1,1,3,124723740,1,2053931.7,2053931.7,29.24,55739512,0.446903789,4,8.190004366092458,Good
111097,0,38169,4,1,26,0,1,2,2,2,3,6,334824,0,6361.5,3180.8,11.12,443310,1.324007139,0,6.704390235846438,Good
108007,0,94523,2,1,31,0,0,1,1,1,0,48,1399706,1,1969.2,984.6,20.56,0,0.0,3,5.424610649380224,Excellent
107821,0,47077,2,1,23,1,3,2,0,1,2,24,365401,0,1961.5,1961.5,12.84,288237,0.788823265,3,4.044786963297057,Low
108761,2,993002,1,1,39,1,0,1,1,2,0,36,14722285,0,27583.4,27583.4,29.85,0,0.0,0,6.7387336275207534,Good
102727,1,210513,1,1,42,0,1,2,2,2,2,36,1276257,0,5847.6,4678.1,11.3,732250,0.573748265,3,6.1348615901791295,Excellent
108313,1,162143,2,0,44,0,4,1,0,0,2,24,3309128,0,6756.0,6756.0,14.43,2013474,0.60846058,2,1.1884782270028014,Low
103538,0,42041,4,1,41,1,1,1,1,2,2,3,526976,1,14013.7,14013.7,29.24,315508,0.598714727,0,6.651422754318798,Excellent
106419,2,234130,1,0,38,0,5,2,2,0,3,48,5388341,0,4877.7,2438.9,15.29,6816746,1.265091784,3,3.3961183460005047,Low
108672,3,853128,1,1,42,2,5,2,1,2,3,24,13751117,0,35547.0,35547.0,29.16,18653301,1.356493489,3,7.284048146452466,Good
103505,2,997087,1,1,41,1,4,1,2,2,1,12,20809345,0,83090.6,83090.6,12.32,3844163,0.184732533,3,6.822396967898015,Good
108407,0,233610,1,1,24,0,5,1,1,0,1,3,5000621,0,77870.0,77870.0,19.32,2148931,0.429732816,4,4.97667563713206,Excellent
110879,0,70460,3,1,45,1,2,0,1,2,1,3,960476,0,23486.7,23486.7,15.58,226206,0.235514421,3,5.560664257738695,Excellent
111341,0,187052,2,1,22,0,2,1,3,1,0,3,3402714,1,62350.7,62350.7,11.26,0,0.0,3,6.916642763891334,Good
110593,1,305043,1,1,43,0,4,2,1,3,1,18,4373321,0,16946.8,16946.8,23.59,1247065,0.285152894,3,5.78855674285601,Excellent
104916,3,287041,4,0,46,1,2,1,3,1,3,18,443424,0,15946.7,7973.4,11.58,628780,1.418010919,0,5.957414487092092,Excellent
105585,2,229770,1,0,38,0,2,2,1,0,2,18,4190175,0,12765.0,12765.0,28.13,2507197,0.598351347,2,3.0721614198593574,Low
107462,0,243492,1,1,44,0,3,1,0,0,3,36,6049639,0,6763.7,6763.7,13.47,8076964,1.335114963,1,3.696035013047952,Low
110259,0,263387,2,1,24,1,3,1,2,1,0,18,5762884,0,14632.6,14632.6,11.7,0,0.0,5,5.962167898425674,Excellent
111119,3,315783,2,0,27,1,3,2,1,1,0,36,714758,0,8771.8,8771.8,15.44,0,0.0,2,3.4086165930300143,Low
108079,0,221301,1,0,39,1,3,1,2,0,2,48,5183845,0,4610.4,4610.4,10.58,3312912,0.639083931,0,1.976239839716526,Low
101828,0,44172,4,1,38,0,3,2,2,1,2,24,257159,0,1840.5,920.2,16.28,149675,0.582034011,0,6.969100458273769,Good
105938,0,215240,4,0,34,0,3,1,1,1,0,48,497037,0,4484.2,4484.2,25.55,0,0.0,0,2.9391267000062706,Low
111154,1,334164,3,1,41,0,2,1,0,2,2,12,427769,0,27847.0,27847.0,11.8,271360,0.634360442,4,4.989946558291722,Excellent
102693,0,108464,3,1,36,0,0,2,2,0,3,24,1209204,1,4519.3,4519.3,17.81,1668232,1.379611778,0,6.6586684809269805,Excellent
108631,4,4378229,1,1,45,0,4,1,3,1,2,36,35981341,1,121617.5,97294.0,9.3,25201971,0.70041779,1,9.026333220994884,Good
104129,1,497751,2,0,32,0,0,1,2,0,0,60,2630311,0,8295.8,8295.8,16.55,0,0.0,4,3.279907645676738,Low
109586,2,498542,3,0,31,0,5,1,3,1,1,36,1533132,0,13848.4,13848.4,13.35,616149,0.40188913,1,5.079046059030175,Excellent
111215,3,2354812,1,0,33,0,4,1,2,2,1,24,22543869,0,98117.2,98117.2,11.96,5082639,0.225455487,4,3.939441257224405,Low
111464,0,60610,4,1,40,0,3,1,0,1,2,24,393306,0,2525.4,2525.4,15.02,287574,0.731171391,0,4.942483650766823,Excellent
105364,0,9040,4,0,29,1,5,1,1,1,3,24,147455,0,376.7,376.7,15.14,177293,1.202353228,0,2.393647592349794,Low
109260,1,137531,3,1,37,1,3,1,0,1,1,36,1381357,0,3820.3,3820.3,14.7,434805,0.314766503,1,5.126927345865404,Excellent
104642,2,70402,4,1,29,1,0,2,3,0,2,24,830704,0,2933.4,2933.4,8.75,634310,0.763581297,0,8.744207970179259,Good
103617,3,195107,1,1,41,0,2,1,2,0,3,24,3784509,1,8129.5,8129.5,10.09,5142568,1.35884689,3,7.249783085097635,Good
110681,3,128633,3,1,30,0,1,2,3,0,0,48,1205617,0,2679.9,2679.9,7.08,0,0.0,5,8.858386887095373,Good
103734,2,213534,2,1,36,1,1,2,3,1,2,18,1061924,0,11863.0,9490.4,10.15,758880,0.714627663,1,8.039156754316751,Good
104326,3,132922,3,1,27,2,2,1,1,1,1,48,1073437,0,2769.2,2215.4,16.66,321806,0.299790365,5,7.38640714149513,Good
105656,1,222362,2,0,41,2,4,1,2,1,3,48,3848327,1,4632.5,3706.0,15.01,4964017,1.289915707,3,3.184776330661112,Low
110053,1,146599,4,1,22,2,2,1,3,2,0,60,562123,1,2443.3,2443.3,12.7,0,0.0,0,8.362155501970035,Good
108523,2,161511,2,1,58,1,2,2,3,0,2,3,2700820,0,53837.0,53837.0,11.38,1961792,0.726369109,0,8.099105157338926,Good
109874,3,1702425,1,0,42,0,1,2,2,0,1,12,31394238,0,141868.8,141868.8,17.79,3190655,0.101631866,3,4.199664524792613,Low
105993,3,1768614,1,1,49,1,2,2,1,0,0,72,29103593,0,24564.1,12282.0,22.92,0,0.0,3,7.018329587961151,Good
103629,1,321879,2,1,27,1,1,2,0,0,3,12,3128285,0,26823.2,26823.2,13.95,3774778,1.206660591,4,4.7067640898448015,Excellent
106256,4,9261568,1,0,50,1,1,1,3,2,2,24,154533344,0,385898.7,385898.7,11.36,91146628,0.589818518,3,5.886284510940114,Excellent
111494,0,281791,1,1,44,0,3,2,0,3,2,18,5903573,0,15655.1,15655.1,11.02,3404414,0.576670082,3,3.572774719521305,Low
106318,0,112599,4,0,35,1,1,1,1,0,2,48,965015,0,2345.8,2345.8,20.91,722517,0.748710853,0,2.6953601993704397,Low
105710,1,111669,4,1,43,0,0,0,2,0,0,6,831895,0,18611.5,18611.5,16.95,0,0.0,0,7.5963148771705615,Good
107380,4,4592188,1,0,40,0,1,1,3,1,0,6,110079011,0,765364.7,765364.7,11.92,0,0.0,3,5.639712951998125,Excellent
105216,2,751466,1,1,59,1,3,1,2,0,2,36,16823895,0,20874.1,20874.1,11.98,10817828,0.643003776,3,6.7904987051562316,Good
103403,4,5280351,1,1,28,1,4,2,1,1,2,18,39488904,0,293352.8,293352.8,23.41,20335377,0.51496433,3,7.839361286839197,Good
103593,3,2420545,1,1,48,1,5,2,3,2,2,36,12339076,1,67237.4,67237.4,7.66,9782331,0.792792831,3,8.237996799962048,Good
105729,3,1744032,1,1,43,2,3,2,2,2,2,36,19456507,0,48445.3,48445.3,17.58,10584033,0.543984237,3,7.724819245941857,Good
102527,1,228652,1,0,36,1,2,1,1,1,2,36,3002212,0,6351.4,6351.4,25.86,1891580,0.630061999,3,2.366889104242421,Low
103078,2,218189,3,0,47,0,1,2,3,0,0,60,1099641,0,3636.5,3636.5,12.4,0,0.0,1,5.013848905919215,Excellent
111394,0,258630,2,0,40,1,0,2,1,0,2,36,410753,0,7184.2,7184.2,16.89,283230,0.689538187,3,1.7128032558477688,Low
107825,3,2017410,1,1,36,0,3,1,2,3,1,18,41646119,1,112078.3,112078.3,13.17,13564808,0.325716017,3,7.515002507013282,Good
110477,2,111112,1,0,22,1,2,1,2,0,2,6,2576789,0,18518.7,9259.3,13.13,1624862,0.630576151,1,3.278205601819257,Low
110168,3,316717,1,1,40,0,3,2,1,1,1,48,840792,0,6598.3,3299.1,17.53,186504,0.221819331,3,6.656600141788998,Excellent
102993,0,167771,1,1,36,0,1,0,3,0,0,48,3552373,0,3495.2,3495.2,7.29,0,0.0,5,6.319508959784008,Excellent
106265,0,229099,2,1,40,0,1,2,1,0,0,60,2661299,0,3818.3,3818.3,25.24,0,0.0,3,5.672309002122161,Excellent
102614,1,201984,3,1,25,1,1,0,1,0,2,18,1065708,0,11221.3,11221.3,23.92,714775,0.67070464,2,6.584601374194442,Excellent
102502,1,448784,1,0,26,0,4,1,2,0,0,18,4609289,0,24932.4,12466.2,13.85,0,0.0,3,2.7460882916301506,Low
103113,0,39641,4,1,37,1,0,2,3,2,1,36,863400,0,1101.1,1101.1,9.54,381808,0.442214388,0,7.605047539522161,Good
107494,1,6289,2,1,39,2,3,1,2,0,2,18,24722,0,349.4,349.4,12.95,14141,0.571989941,4,6.599961814456957,Excellent
103608,1,430344,3,0,33,0,0,1,3,1,2,18,1448438,0,23908.0,19126.4,7.8,751595,0.518900296,4,4.201778890121693,Low
109973,1,204299,1,0,27,0,2,1,2,2,0,48,4939477,1,4256.2,4256.2,13.01,0,0.0,1,2.6886410716604026,Low
109916,1,115873,1,0,22,0,0,2,1,3,0,24,932159,0,4828.0,2414.0,23.62,0,0.0,3,2.2454814043122298,Low
110595,3,63860,3,1,34,1,0,1,2,1,1,3,1383941,0,21286.7,21286.7,10.17,336417,0.243086163,0,8.031358062731206,Good
104740,3,2116020,1,1,35,1,0,0,2,0,2,36,30631953,0,58778.3,58778.3,11.54,22183961,0.724209805,2,7.437307682221674,Good
101794,3,2236502,1,1,25,0,1,2,3,0,1,18,15140862,0,124250.1,124250.1,10.27,7517971,0.49653522,1,8.360862535556414,Good
103184,3,2264323,1,1,40,2,1,2,3,1,3,18,18295961,0,125795.7,125795.7,8.34,24250582,1.325460988,3,8.263625122460507,Good
107622,0,138363,3,0,25,1,4,1,1,3,0,3,1506359,0,46121.0,46121.0,17.74,0,0.0,5,2.1418672915869905,Low
107053,2,444048,2,0,49,0,1,1,3,0,1,36,2037626,1,12334.7,12334.7,9.46,618885,0.303728452,0,4.4839349856502455,Excellent
109205,1,459152,1,0,30,1,0,1,3,2,2,36,8282626,0,12754.2,10203.4,9.63,4332066,0.523030476,3,3.5120179344222135,Low
110372,2,868042,1,1,43,2,3,2,1,0,3,6,9569062,0,144673.7,144673.7,18.82,11201631,1.170609087,1,6.166279896256132,Excellent
105195,0,180304,2,0,32,1,3,1,2,0,1,6,4028252,0,30050.7,30050.7,11.33,494091,0.122656438,3,2.404853681508875,Low
107776,0,15164,2,0,33,1,1,2,2,1,2,24,348403,0,631.8,631.8,15.2,218125,0.626071114,5,2.59338588524131,Low
106942,0,79793,1,1,26,0,3,1,3,0,2,48,1829454,0,1662.4,1662.4,10.96,1183922,0.647145162,3,6.502343517361972,Excellent
106451,3,935113,1,1,38,0,4,2,3,1,0,72,15507387,0,12987.7,12987.7,9.37,0,0.0,3,8.238036587036012,Good
109033,3,2141648,1,0,40,0,1,1,2,1,2,6,26612299,0,356941.3,356941.3,18.65,15498965,0.582398574,3,4.269616247063283,Low
101658,1,119820,4,1,33,0,2,2,2,0,0,48,362462,1,2496.2,1997.0,18.57,0,0.0,0,7.67979097742531,Good
111108,4,7834988,1,0,34,0,0,1,1,1,2,18,149902740,0,435277.1,435277.1,29.67,78093530,0.520961324,3,4.777208642033721,Excellent
110744,3,2346138,1,1,44,1,0,1,2,0,3,3,7360968,0,782046.0,782046.0,15.34,8932771,1.213532066,4,7.645554237792228,Good
108772,3,594016,3,0,45,1,5,2,3,1,2,24,3195387,0,24750.7,24750.7,11.67,2528494,0.791295152,5,5.5875148842647695,Excellent
105994,2,889724,1,0,44,1,1,1,0,1,0,36,18885627,0,24714.6,24714.6,15.86,0,0.0,0,1.5009342670018277,Low
101859,3,1124862,1,1,46,0,1,0,3,2,2,36,24172476,1,31246.2,31246.2,13.11,14420535,0.596568396,3,8.440829466601636,Good
110056,2,152948,1,0,39,0,5,1,3,0,2,3,1748638,0,50982.7,50982.7,12.53,1039085,0.594225333,3,4.231449588342081,Low
109111,1,185707,2,1,28,0,3,1,2,1,0,60,3394588,0,3095.1,3095.1,18.45,0,0.0,1,6.892313733601179,Good
106782,4,4667573,1,1,32,0,3,1,3,0,1,6,29326565,0,777928.8,777928.8,11.3,4671736,0.159300482,1,9.145853838372025,Good
110001,0,93113,2,1,27,1,3,0,3,0,1,18,2096943,0,5172.9,5172.9,13.18,676010,0.322378851,1,7.009470181949071,Good
104504,1,177939,2,1,31,0,3,0,1,0,2,24,2970900,0,7414.1,5931.3,28.12,1963189,0.660806187,3,6.405750941706229,Excellent
108039,0,21213,4,0,41,1,4,1,2,0,1,60,457880,0,353.6,353.6,15.94,116523,0.25448382,0,3.4168675252330627,Low
109764,1,7565,4,0,23,0,0,1,3,1,2,72,78720,0,105.1,105.1,9.43,60473,0.768199291,0,4.652970592584778,Excellent
107716,0,83647,4,1,22,1,2,2,3,0,2,3,163958,0,27882.3,27882.3,10.47,86610,0.528243705,0,7.655287326917389,Good
109142,3,2271896,1,1,41,0,1,2,1,2,2,18,56424179,0,126216.4,126216.4,15.05,43805562,0.776361529,3,6.644803561443036,Excellent
102310,0,275595,1,1,30,0,0,2,1,2,2,36,5316669,0,7655.4,7655.4,29.53,3314983,0.623507532,3,5.50222784985431,Excellent
104875,0,207249,2,0,34,0,2,2,2,0,1,36,1035097,0,5756.9,4605.5,13.32,159785,0.154367241,3,2.5083934782110218,Low
103072,2,673569,1,0,30,0,3,1,2,2,0,36,11021102,0,18710.2,18710.2,15.23,0,0.0,3,3.418949499944236,Low
110734,1,241658,2,1,33,1,0,2,1,0,1,18,5726048,0,13425.4,10740.4,27.54,1863383,0.325422175,4,6.379792723713216,Excellent
109210,1,442869,1,1,35,1,1,2,1,2,0,18,9990318,0,24603.8,24603.8,17.57,0,0.0,3,5.488265893827997,Excellent
107635,3,1652836,1,1,39,0,3,1,3,1,3,3,38939734,1,550945.3,550945.3,13.34,52176309,1.339924628,1,8.48373702254085,Good
102023,1,231749,4,1,29,0,2,2,1,0,3,60,843219,0,3862.5,1931.2,17.54,961009,1.139690971,0,6.652103570413887,Excellent
111465,0,193994,1,0,33,1,4,0,1,1,2,24,4170869,0,8083.1,8083.1,16.65,3132774,0.751108148,3,1.3040905593202314,Low
107463,2,31409,3,1,33,1,4,2,0,1,0,60,703297,1,523.5,523.5,14.28,0,0.0,0,5.68806415501344,Excellent
107395,4,1647160,1,0,28,0,5,1,3,1,1,24,8794275,0,68631.7,68631.7,9.82,918835,0.104481038,0,5.3585157567717925,Excellent
104482,3,322052,1,0,38,0,3,1,2,1,3,48,5790684,0,6709.4,6709.4,13.58,6800459,1.174379213,3,3.902605023013394,Low
102674,2,534531,1,0,39,0,3,1,3,2,1,6,9421356,0,89088.5,89088.5,10.17,4250458,0.451151415,1,4.133036859213398,Low
107921,3,938781,1,0,28,0,4,1,3,0,2,48,16454868,0,19557.9,19557.9,9.98,11572644,0.703296056,4,4.736043580958404,Excellent
109861,0,131867,3,0,29,0,4,0,1,0,0,60,1944193,0,2197.8,2197.8,16.0,0,0.0,5,2.0523409321469326,Low
110071,1,160008,3,0,29,1,3,1,2,1,2,18,1074271,0,8889.3,4444.7,10.41,609257,0.567135262,5,3.3380407755628334,Low
110982,3,1118008,1,1,28,1,2,2,2,1,3,12,4003821,0,93167.3,93167.3,14.18,4913170,1.227120167,3,7.513726649087108,Good
102580,1,365302,1,1,29,0,1,1,3,0,2,18,2519971,0,20294.6,20294.6,7.65,1462612,0.580408239,4,6.93850704982205,Good
105140,3,737422,1,1,26,0,4,2,2,0,2,60,16920056,0,12290.4,6145.2,12.32,10863855,0.642069686,3,7.395999746537632,Good
102804,3,1792348,1,0,41,1,4,1,1,0,1,18,11501253,1,99574.9,99574.9,27.81,5002889,0.434986439,1,3.7367917948975373,Low
103084,1,43586,4,1,33,2,4,1,3,1,2,18,495245,0,2421.4,2421.4,8.81,255132,0.515162853,0,8.156790958987983,Good
111029,1,363552,1,1,41,1,0,1,0,0,2,72,4210578,0,5049.3,5049.3,15.53,2415631,0.573705277,4,4.397560307932515,Low
104356,4,5207172,1,1,40,0,1,2,3,1,2,36,120725742,0,144643.7,72321.8,10.09,61498532,0.50940695,3,9.11567282829141,Good
110905,1,141242,4,0,30,1,2,2,0,1,3,60,531182,0,2354.0,2354.0,13.51,794491,1.49570403,0,1.9253262858951306,Low
111222,1,115210,3,1,40,0,4,1,1,0,2,48,1438366,0,2400.2,2400.2,18.4,787938,0.547800846,5,6.296686210503038,Excellent
109122,0,237141,1,1,36,0,4,1,3,2,2,24,4844116,0,9880.9,9880.9,7.13,2831450,0.584513265,1,6.315401246802716,Excellent
111457,3,1456320,1,1,48,1,1,2,3,1,3,60,3614386,0,24272.0,24272.0,10.14,5156297,1.426603785,3,8.308210424994515,Good
107785,3,925921,1,0,43,2,3,2,2,1,2,36,17496820,0,25720.0,25720.0,16.34,11433524,0.653462976,3,4.079603192050815,Low
105933,1,358191,3,1,42,1,0,1,2,0,0,36,1166537,0,9949.8,9949.8,11.93,0,0.0,5,6.961056800058792,Good
105719,1,108197,2,1,35,0,2,1,0,2,2,24,1282850,0,4508.2,4508.2,15.5,1004859,0.783301875,4,4.773576836693387,Excellent
107183,0,18223,4,0,43,0,2,1,2,0,2,72,87307,0,253.1,253.1,11.88,59112,0.677056956,0,3.2086899546015313,Low
104990,1,428109,1,1,26,0,4,1,3,1,0,60,4433466,0,7135.2,5708.1,12.25,0,0.0,3,7.177876049859534,Good
103167,0,144376,3,1,28,2,4,1,0,0,2,12,273573,0,12031.3,12031.3,13.48,196040,0.716590806,3,4.475917893596808,Excellent
108434,3,1172941,1,1,36,0,1,2,3,0,3,18,24880781,0,65163.4,65163.4,7.41,32557721,1.308548995,3,8.151642196034029,Good
105269,3,2004344,1,1,44,2,2,2,3,0,1,48,8441012,0,41757.2,41757.2,10.18,3333761,0.394948041,3,8.342565883216764,Good
102476,2,348699,3,0,57,1,3,1,0,1,2,3,1917588,0,116233.0,116233.0,10.8,1113213,0.580527698,3,1.9950209981087166,Low
103124,1,185659,2,1,22,1,1,2,2,1,1,24,2227419,0,7735.8,7735.8,13.57,518816,0.232922488,0,6.642299478141382,Excellent
102498,2,376340,4,1,28,0,5,2,3,0,2,36,552113,0,10453.9,10453.9,10.59,375973,0.680970875,0,8.856509713057644,Good
102087,3,798038,1,0,27,0,4,0,3,0,2,18,18439128,0,44335.4,44335.4,9.39,13979363,0.758135798,1,4.697519946353555,Excellent
110735,4,3686906,1,0,37,0,1,2,2,1,1,60,40278597,0,61448.4,61448.4,12.58,7713049,0.191492494,3,4.638642467785652,Excellent
107198,3,2230668,1,1,36,1,2,2,0,0,0,60,30592543,0,37177.8,29742.2,12.71,0,0.0,1,5.540973779006521,Excellent
108077,3,344451,1,1,49,0,1,2,3,1,3,72,7532156,1,4784.0,4784.0,11.32,11136488,1.478525971,0,8.303118986152004,Good
107456,4,5137164,1,0,35,2,2,2,3,0,2,12,76161611,0,428097.0,428097.0,13.1,48305640,0.634251813,3,5.732293038174548,Excellent
102224,0,243644,3,0,36,0,3,1,1,0,2,6,709838,0,40607.3,40607.3,23.66,383664,0.540494927,1,2.4513661884738083,Low
106734,1,161124,2,1,30,1,0,1,3,1,1,36,3266807,0,4475.7,2237.8,8.76,1466048,0.448770859,0,7.375944787052566,Good
105262,3,868563,1,0,30,1,4,2,2,2,2,48,19961368,0,18095.1,18095.1,19.34,15536589,0.778332892,3,4.229917468891851,Low
101669,1,43617,4,1,37,1,3,2,0,2,0,18,889689,0,2423.2,2423.2,11.06,0,0.0,0,5.327513894585354,Excellent
107204,2,750797,1,1,28,0,5,1,1,1,0,18,4176254,1,41710.9,41710.9,18.77,0,0.0,3,6.1568066747780055,Excellent
111418,0,220654,3,1,36,2,0,2,1,1,1,36,2768420,0,6129.3,6129.3,16.63,1188094,0.429159522,4,5.6233116825124965,Excellent
110255,1,315907,3,1,28,1,4,1,2,1,0,24,2586431,0,13162.8,13162.8,16.15,0,0.0,3,7.174762550321697,Good
109164,3,1815313,1,1,32,0,4,1,0,2,1,24,27871031,0,75638.0,37819.0,10.91,7637321,0.274023624,3,5.424271144130551,Excellent
103697,1,416960,1,1,35,0,0,2,2,2,2,24,8794875,0,17373.3,13898.7,11.14,6886422,0.783003981,4,6.138834608729768,Excellent
102552,0,205756,1,1,37,1,1,2,2,3,0,48,2181798,0,4286.6,3429.3,17.88,0,0.0,4,5.882776622978846,Excellent
106618,3,994204,1,1,49,0,4,2,0,0,1,36,15127346,0,27616.8,27616.8,14.28,3522774,0.232874554,3,5.548517847719079,Excellent
106853,0,165418,2,1,37,0,2,1,1,0,0,24,205992,0,6892.4,6892.4,28.1,0,0.0,3,5.815078077220056,Excellent
105160,3,158267,3,1,25,0,2,0,1,0,3,48,1490520,0,3297.2,3297.2,23.48,1556523,1.044281652,3,7.737302451069617,Good
107045,2,665745,1,0,26,0,5,0,3,1,2,18,10588225,0,36985.8,36985.8,8.8,6385748,0.603098988,3,4.070584331187589,Low
103939,0,135374,2,1,23,0,0,1,1,1,3,60,3353592,0,2256.2,2256.2,26.05,3966808,1.182853629,1,5.7082816825362475,Excellent
105044,3,1149590,1,0,49,1,2,1,2,0,1,24,8825130,0,47899.6,47899.6,14.75,3710416,0.420437545,3,4.011329907957708,Low
110979,0,53399,1,1,33,1,3,1,2,1,1,24,277343,0,2225.0,2225.0,14.78,107065,0.386037659,4,5.7149763970915775,Excellent
103094,0,46442,3,1,41,1,3,2,0,1,1,36,1044781,0,1290.1,1290.1,11.16,364063,0.348458751,5,4.351286763041773,Low
110169,1,144362,2,1,31,1,1,2,3,1,1,18,2093805,0,8020.1,8020.1,12.26,370597,0.176996942,0,7.554268135424406,Good
110283,4,1085153,1,0,29,1,2,1,1,0,2,18,27018181,0,60286.3,60286.3,27.98,19992916,0.739980081,1,4.292721956093242,Low
103787,0,150656,3,1,35,1,3,2,1,2,1,6,1069604,0,25109.3,25109.3,21.25,120651,0.112799732,5,5.8558764237300505,Excellent
103633,2,812970,1,1,31,0,3,2,2,0,1,36,4631831,0,22582.5,22582.5,12.09,869357,0.187691872,3,6.79975988842367,Good
105073,1,153690,3,1,28,0,3,1,1,3,0,60,1465797,0,2561.5,2561.5,17.1,0,0.0,2,6.232353213974504,Excellent
104694,3,2261225,1,0,50,1,1,1,1,0,3,36,33621999,0,62811.8,31405.9,16.86,42850575,1.274480292,3,3.2034434863521177,Low
101806,1,273522,4,0,42,1,4,1,3,0,3,36,775159,0,7597.8,7597.8,9.29,959628,1.237975445,0,4.6614763810260875,Excellent
104216,0,5025,4,1,45,0,2,1,3,1,1,48,51923,1,104.7,104.7,12.55,19533,0.376190911,0,7.757214782790229,Good
106413,1,99018,4,1,44,1,5,2,1,1,2,72,255067,0,1375.2,1375.2,28.75,188217,0.737910722,0,7.218588070475245,Good
111610,2,170708,3,1,46,0,0,1,1,0,2,24,2865747,1,7112.8,7112.8,27.03,2176519,0.759494497,0,7.33099880712474,Good
110344,0,269388,1,1,36,0,1,1,1,0,0,24,2494031,0,11224.5,11224.5,20.69,0,0.0,1,5.048972395189021,Excellent
109421,2,770160,1,1,58,1,0,1,3,3,2,18,18711555,1,42786.7,42786.7,11.44,14772145,0.789466471,1,7.7454523745974395,Good
108066,2,384239,3,0,60,1,2,2,2,2,0,3,1335539,0,128079.7,102463.7,11.36,0,0.0,5,3.988839630095524,Low
103634,0,71382,3,0,35,1,1,0,2,0,1,24,1603508,0,2974.2,1487.1,17.56,515290,0.321351664,5,3.1102138591299333,Low
110773,1,471230,2,1,26,1,3,2,2,1,0,6,768182,0,78538.3,78538.3,16.67,0,0.0,0,6.817952710516204,Good
102953,0,204737,2,1,34,2,4,2,1,0,2,60,3422895,0,3412.3,1706.1,21.99,2307578,0.674159666,4,5.504369343625061,Excellent
110120,4,8136475,1,1,29,1,1,2,3,1,0,48,193244378,0,169509.9,169509.9,12.29,0,0.0,3,9.401066214861673,Good
